symbol,name,sector,industry,current_price,market_cap,enterprise_value,pe_ratio,forward_pe,ps_ratio,pb_ratio,ev_ebitda,ev_revenue,peg_ratio,beta,revenue,gross_profit,ebitda,net_income,earnings_per_share,free_cash_flow,operating_cash_flow,total_debt,total_cash,shares_outstanding,roe,roa,debt_to_equity,current_ratio,quick_ratio,fifty_two_week_high,fifty_two_week_low,dividend_yield,payout_ratio,analyst_target_price,recommendation,gross_margin,ebitda_margin,net_margin,fcf_margin,fifty_two_week_position,net_debt,p_fcf,altman_z_score,z_score_zone
EXR,Extra Space Storage Inc.,Real Estate,REIT - Industrial,146.625,32359245824.0,45496352768.0,32.94944,30.583767,9.30285,2.3226619,19.913,13.08,6.14,1.206,3478423040.0,2602944000.0,2284812032.0,942353024.0,4.45,1340995200.0,1858643968.0,13941396480.0,141698000.0,211260936.0,0.0683,0.03375,98.092,0.689,0.1,155.19,125.71,4.44,1.4562,153.6,buy,0.748311510724124,0.6568528340934632,0.2709138633120369,0.3855181456019794,70.94640434192674,13799698480.0,23.0993628769141,1.551,not applicable
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,150.78,624975151104.0,676038770688.0,25.383839,14.173264,1.9170545,2.429232,12.071,2.074,1.38,0.149,326008012800.0,97044996096.0,56007000064.0,25314000896.0,5.94,11630499840.0,47722000384.0,47660998656.0,8434999808.0,4144947162.0,0.09873,0.04221,18.261,1.036,0.744,176.41,101.73,2.71,0.6801,169.90909,buy,0.2976767204661786,0.1717963910855138,0.0776484009659286,0.0356755030040783,65.68023567220139,39225998848.0,53.73587908379697,4.624,safe
FFIV,"F5, Inc.",Technology,Software - Infrastructure,397.51,22427215872.0,21873340416.0,32.636288,22.471243,6.954984,6.3910413,24.221,6.783,1.77,1.046,3224624896.0,2629431040.0,903073984.0,708214016.0,12.18,759182528.0,1015414976.0,259860992.0,1442811008.0,56419247.0,0.2034,0.081520006,7.12,1.611,1.422,411.52,223.76,0.0,0.0,406.5,hold,0.8154222971055297,0.2800555144011392,0.2196267903527344,0.2354328185401444,92.538346825735,-1182950016.0,29.54126846682383,6.82,safe
FDS,FactSet Research Systems Inc.,Financial Services,Financial Data & Stock Exchanges,256.58,9347497984.0,10559055872.0,16.52157,13.23331,3.8930695,4.4155707,11.601,4.398,1.2,0.707,2401061120.0,1247004032.0,910152000.0,587793984.0,15.53,590249344.0,798905024.0,1553656960.0,285267008.0,36431127.0,0.28084,0.109139994,72.972,1.431,1.197,453.41,185.0,1.82,0.2831,252.25,hold,0.5193553890040083,0.379062403875833,0.2448059231411818,0.2458285376758755,26.66815692410864,1268389952.0,15.836525123965238,4.616,not applicable
FICO,Fair Isaac Corporation,Technology,Software - Application,1149.3582,26654656512.0,30494029824.0,36.48756,21.223057,11.816044,-12.739646,26.22,13.518,0.84,1.283,2255802112.0,1898594944.0,1163016960.0,759633984.0,31.5,730540992.0,907331968.0,3656617984.0,219419008.0,23190906.0,0.24763,0.36918,55.606,2.223,2.071,1998.01,870.01,0.0,0.0,1531.5205,buy,0.841649599448553,0.5155669257570054,0.3367467296705855,0.3238497686094905,24.764911347517724,3437198976.0,36.48619073867,10.606,safe
FAST,Fastenal Company,Industrials,Industrial Distribution,47.17,54152810496.0,54278234112.0,41.743362,34.363934,6.4140816,13.5741005,28.741,6.429,3.23,0.729,8442800128.0,3790200064.0,1888499968.0,1299500032.0,1.13,903862528.0,1412099968.0,445500000.0,308600000.0,1148035061.0,0.33842,0.21195999,11.167,4.392,2.128,50.63,38.97,1.95,0.7965,46.71818,hold,0.4489268970646417,0.2236817097845194,0.1539181328822759,0.1070571983579711,70.32590051457976,136900000.0,59.91266608562182,33.772,safe
FRT,Federal Realty Investment Trust,Real Estate,REIT - Retail,123.465,10731379712.0,15662977024.0,21.397747,39.813164,8.174365,3.3845499,18.734,11.931,3.59,0.94,1312808960.0,892563008.0,836086016.0,496808000.0,5.77,448925248.0,627928000.0,4934187008.0,120918000.0,86389197.0,0.14783,0.033210002,138.432,0.659,0.644,123.47,89.99,3.74,0.7782,125.46053,buy,0.6798879617640635,0.636867999438395,0.3784312989454307,0.3419577879785342,99.98506571087218,4813269008.0,23.75906067908437,1.321,not applicable
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,333.28,79522856960.0,112066019328.0,17.793915,15.151797,0.86500883,2.67259,9.694,1.219,1.37,1.299,91932999680.0,25329000448.0,11559999488.0,4477000192.0,18.73,894000000.0,8178999808.0,42021998592.0,8218999808.0,238606756.0,0.15869,0.050279997,140.994,1.474,1.158,341.14,174.13376,1.77,0.3059,384.97623,buy,0.2755158706467218,0.1257437430328391,0.0486985109545377,0.0097244732915474,95.29358902996675,33802998784.0,88.95174456340044,2.787,grey
FDXF,"FedEx Freight Holding Company, Inc.",Industrials,Integrated Freight & Logistics,169.76,25278308352.0,5251942912.0,37.22807,34.26034,2.910906,5.77522775,3.393,0.605,,,8684000256.0,2576999936.0,1548000000.0,903000000.0,4.56,,1060000000.0,5350000128.0,102000000.0,148906159.0,0.2350749999999999,0.07194,76.913,0.841,0.78,200.0,135.0,0.0,0.0,144.25,hold,0.2967526324310601,0.1782588616266388,0.1039843359488726,,53.476923076923065,5248000128.0,,9.213,safe
FIS,"Fidelity National Information Services, Inc.",Technology,Information Technology Services,41.2,21295421440.0,41834147840.0,7.9844966,6.016197,1.8614879,1.3332039,12.646,3.657,0.24,0.802,11440000000.0,4151000064.0,3308000000.0,2671000064.0,5.16,2446874880.0,2768999936.0,21145999360.0,755000000.0,516879151.0,0.17225,0.040700004,132.328,0.588,0.418,82.74,40.33,4.05,0.31780002,58.7619,buy,0.3628496559440559,0.2891608391608392,0.2334790265734265,0.2138876643356643,2.051402970997417,20390999360.0,8.703109911856222,0.087,distress
FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,52.2,47309463552.0,63588937728.0,17.575758,10.602752,5.2566075,1.4811453,11.172,7.065,1.92,0.947,8999999488.0,8999999488.0,,2026000000.0,2.97,,2175000064.0,23542999040.0,9082999808.0,906311548.0,0.07969,0.00852,56.213,1.044,0.632,55.44,37.86,3.09,0.5286,57.41579,buy,1.0,,0.2251111239174328,,81.56996587030719,14459999232.0,,,not applicable
FSLR,"First Solar, Inc.",Technology,Solar,279.25,30006349824.0,32002998272.0,18.016129,11.919249,5.5371995,3.0375051,14.082,5.906,0.82,1.692,5419047936.0,2262066944.0,2272688896.0,1665313024.0,15.5,1147664768.0,2450221056.0,587123008.0,2426561024.0,107453363.0,0.18436001,0.08447,5.943,2.557,1.911,320.95,135.5,0.0,0.0,243.59111,buy,0.4174288492582915,0.4193889633088494,0.307307306314258,0.2117834685269704,77.51415475869507,-1839438016.0,26.14557182062942,6.622,safe
FE,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric,46.71,27018518528.0,55859597312.0,25.385868,15.850769,1.7615411,2.1352167,10.805,3.642,1.61,0.458,15338000384.0,10494999552.0,5169999872.0,1065000000.0,1.84,-1835124992.0,3211000064.0,28060000256.0,52000000.0,578431175.0,0.094610006,0.03758,198.922,0.522,0.346,52.34,39.28,4.08,0.96739995,52.23077,buy,0.6842482259257192,0.3370713093339821,0.0694353874909904,-0.1196456478064983,56.89127105666155,28008000256.0,-14.722986337188962,0.765,distress
FISV,"Fiserv, Inc.",,,54.475,29049010176.0,,9.23305,6.0891843,,1.1081613,,,,,,,,,,,,,,533253986.0,,,,,,177.36,52.17,0.0,0.0,69.96296,hold,,,,,1.841201373911654,,,1.044,distress
F,Ford Motor Company,Consumer Cyclical,Auto Manufacturers,14.735,58714447872.0,198888177664.0,24.37097,8.023283,0.30924964,1.5677199,26.245,1.048,8.48,1.798,189861003264.0,13411000320.0,7577999872.0,-6104999936.0,-1.55,-2247500032.0,18919000064.0,159511003136.0,21778999296.0,3913840554.0,-0.14813,0.0034,425.544,1.09,0.88,17.78,10.03,3.91,0.641,14.35,hold,0.0706358867247326,0.0399134089766862,-0.0321551020538485,-0.0118376074779025,60.709677419354826,137732003840.0,-25.659817460322955,0.821,distress
FTNT,"Fortinet, Inc.",Technology,Software - Infrastructure,144.93,106182721536.0,106927783936.0,56.392994,42.304085,14.935329,107.514824,45.282,15.04,3.36,1.109,7109499904.0,5709199872.0,2361400064.0,1954499968.0,2.57,1813049984.0,2804400128.0,567200000.0,3294899968.0,732648391.0,1.32392,0.13586001,57.31,1.153,1.034,149.05,70.12,0.0,0.0,107.86111,hold,0.8030381811789388,0.3321471405705219,0.2749138468797706,0.2550179349436278,94.78018497402762,-2727699968.0,58.56580471839325,8.409,safe
FTV,Fortive Corporation,Technology,Scientific & Technical Instruments,61.24,18669688832.0,21974106112.0,36.02353,19.01757,4.408011,3.076614,18.463,5.188,0.98,0.989,4235399936.0,2679099904.0,1190200064.0,556499968.0,1.7,953612480.0,1076300032.0,3582099968.0,356100000.0,304861021.0,0.06814,0.032509997,58.806,0.708,0.527,62.805,46.34,0.42,0.1526,63.625,hold,0.6325494509333628,0.2810124384910034,0.1313925429496913,0.2251528768026122,90.49498937139388,3225999968.0,19.577857166928016,3.269,safe
FOXA,Fox Corporation,Communication Services,Entertainment,66.369,27887345664.0,31703011328.0,17.465527,11.68201,1.7213348,2.5459952,8.933,1.957,30.24,0.519,16200999936.0,5968999936.0,3548999936.0,1711000064.0,3.8,1406499968.0,2616000000.0,7574000128.0,3600999936.0,199481198.0,0.152,0.08713,67.867,2.896,2.516,76.39,52.96,0.85,0.14739999,73.88235,buy,0.3684340447861106,0.2190605487327865,0.1056107691351823,0.0868156270326646,57.23004694835681,3973000192.0,9.412988219891664,3.291,safe
FOX,Fox Corporation,Communication Services,Entertainment,59.695,25083021312.0,28841541632.0,15.70921,11.320171,1.5482391,2.2899723,8.127,1.78,,0.519,16200999936.0,5968999936.0,3548999936.0,1711000064.0,3.8,1406499968.0,2616000000.0,7574000128.0,3600999936.0,220705117.0,0.152,0.08713,67.867,2.896,2.516,68.175,48.42,0.95,0.14739999,,none,0.3684340447861106,0.2190605487327865,0.1056107691351823,0.0868156270326646,57.07415844090104,3973000192.0,9.36721810100674,3.136,safe
BEN,"Franklin Resources, Inc.",Financial Services,Asset Management,31.51,16373767168.0,19963199488.0,24.053436,10.637867,1.8133236,1.3505057,11.172,2.211,0.38,1.593,9029699584.0,3373100032.0,1786899968.0,677600000.0,1.31,-242137504.0,978700032.0,3430400000.0,2571500032.0,519637162.0,0.06704,0.02604,23.471,6.344,1.349,32.44,21.11,4.13,0.9924,30.86364,hold,0.373556174335733,0.1978914083881885,0.075041256211963,-0.0268156766177526,91.7917034421889,858899968.0,-67.6217715311875,1.527,not applicable
FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,63.2,90839400448.0,118853550080.0,33.43386,16.783354,3.4386957,4.655566,12.149,4.498,4.76,1.359,26421000192.0,10208000000.0,9783000064.0,2724999936.0,1.89,1709874944.0,6047000064.0,10401000448.0,3736999936.0,1437559865.0,0.15630999,0.077659994,33.008,2.386,0.861,72.09,35.15,0.86,0.3175,68.26818,buy,0.3863593325695094,0.3702736456949949,0.103137652480889,0.0647165107896911,75.93394694098538,6664000512.0,53.13475338463115,3.019,safe
GRMN,Garmin Ltd.,Technology,Scientific & Technical Instruments,238.38,45973065728.0,44178649088.0,26.634638,23.09,6.159382,4.9599466,20.392,5.919,3.27,0.918,7463908864.0,4414047232.0,2166502912.0,1736195968.0,8.95,810156096.0,1748558976.0,216112000.0,2700950016.0,192856206.0,0.19899,0.11903,2.331,4.361,2.664,273.32,186.67,1.74,0.4018,262.42856,none,0.5913854673775395,0.2902638485377948,0.232612160683531,0.1085431388246918,59.67686093479516,-2484838016.0,56.74593157203128,16.272,safe
IT,"Gartner, Inc.",Technology,Information Technology Services,163.095,10919518208.0,12726587392.0,16.116108,10.634323,1.6866368,174.61992,9.519,1.966,0.89,0.932,6474137088.0,4466285056.0,1336962944.0,740636032.0,10.12,1064192896.0,1367891968.0,3355174912.0,1666946048.0,66951889.0,0.94878,0.09377,5293.41,0.939,0.804,430.19,139.18,0.0,0.0,167.0,none,0.6898656910244283,0.2065082845524076,0.114399188947171,0.164376021319121,8.217930655303938,1688228864.0,10.260844981674262,3.254,safe
GE,GE Aerospace,Industrials,Aerospace & Defense,327.93,342630989824.0,352829440000.0,40.6861,37.752163,7.0919003,18.413723,31.968,7.303,7.57,1.375,48312999936.0,15048999936.0,11036999680.0,8563999744.0,8.06,5667999744.0,8851000320.0,21321000960.0,10581000192.0,1043337235.0,0.45428002,0.048520003,116.527,1.008,0.65,348.48,232.24,0.57,0.1925,350.9524,strong_buy,0.3114896602557352,0.2284478234558123,0.1772607736084426,0.1173183149775085,82.32105987611837,10740000768.0,60.36372528699077,3.451,safe
GEHC,GE HealthCare Technologies Inc.,Healthcare,Medical Devices,64.28,29240442880.0,37572644864.0,15.414867,11.973104,1.3937958,2.7409177,10.668,1.791,1.75,0.862,20978999296.0,8211999744.0,3521999872.0,1908999936.0,4.17,1483624960.0,2027000064.0,10577000448.0,2260999936.0,454891786.0,0.19462,0.05174,97.055,1.222,0.81,89.77,58.75,0.22,0.042,79.72222,buy,0.39143905903871,0.1678821674145119,0.0909957576653326,0.070719529519355,17.827208252740174,8316000512.0,19.70878408791397,1.833,grey
GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,930.37,250009026560.0,253992026112.0,27.2038,37.956333,6.349436,17.957691,74.375,6.451,1.66,1.045,39374999552.0,7985999872.0,3415000064.0,9374999552.0,34.2,9315624960.0,9013999616.0,3755000064.0,9772000256.0,268719995.0,0.75708,0.02384,24.925,0.893,0.564,1181.95,458.646,0.21,0.0511,1216.1312,buy,0.202819046675884,0.086730161342352,0.2380952294264549,0.2365873032632663,65.21794432216606,-6017000192.0,26.837600571261085,3.777,safe
GEN,Gen Digital Inc.,Technology,Software - Infrastructure,26.6,16024740864.0,23834546176.0,16.942675,8.093101,3.2049482,6.092533,9.977,4.767,1.58,1.205,5000000000.0,3923000064.0,2388999936.0,973000000.0,1.57,1422249984.0,1544999936.0,8259999744.0,402000000.0,602433854.0,0.39876997,0.086660005,316.354,0.399,0.255,32.22,17.78,1.89,0.3185,30.00778,buy,0.7846000128,0.4777999872,0.1946,0.2844499968,61.08033240997232,7857999744.0,11.267175740323298,1.401,distress
GNRC,Generac Holdings Inc.,Industrials,Specialty Industrial Machinery,258.275,15204307968.0,17502279680.0,80.71094,23.280392,3.5143168,5.673506,33.179,4.045,1.19,1.91,4326390784.0,1649986944.0,527512000.0,188967008.0,3.2,115297624.0,499111008.0,1393465984.0,265530000.0,58868681.0,0.07388,0.03788,52.086,2.028,0.739,294.18,123.66,0.0,0.0,279.6,buy,0.3813772325195486,0.1219288839905221,0.0436777483668012,0.0266498404227369,78.94381890687308,1127935984.0,131.87009461075277,5.067,safe
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,347.04,93850091520.0,98390917120.0,21.853905,19.124962,1.7441661,3.5932534,15.167,1.829,2.51,0.341,53808001024.0,8200999936.0,6487000064.0,4341000192.0,15.88,5289500160.0,7411999744.0,9831999488.0,3654000128.0,270430187.0,0.17974001,0.06005,37.701,1.384,0.795,369.7,268.1,1.86,0.3833,392.21524,buy,0.1524122766118389,0.120558280191576,0.0806757379829773,0.0983032273888175,77.69685039370081,6177999360.0,17.74271467201922,4.272,safe
GIS,"General Mills, Inc.",Consumer Defensive,Packaged Foods,33.375,17811609600.0,19826319360.0,8.160147,10.52371,0.9695399,3.223392,5.975,1.079,11.74,-0.041,18371198976.0,6088300032.0,3318099968.0,2203800064.0,4.09,2263375104.0,2225799936.0,0.0,399000000.0,533681218.0,0.23591,0.05311,217.629,0.563,0.304,55.19,31.85,7.58,0.5941,37.83333,hold,0.331404610006876,0.1806142305864054,0.1199595119991367,0.1232023618576477,6.53384747215081,-399000000.0,7.869491282851012,2.175,grey
GM,General Motors Company,Consumer Cyclical,Auto Manufacturers,81.95,73891463168.0,181428584448.0,29.908758,5.8220363,0.40022892,1.1796968,9.92,0.983,0.36,1.3,184623005696.0,20571000832.0,18289999872.0,2432999936.0,2.74,22466625536.0,23755999232.0,128773996544.0,24418000896.0,901665195.0,0.040149998,0.02688,199.048,1.152,0.893,87.62,46.82,0.87,0.2299,94.80769,buy,0.1114216549256715,0.0990667430803086,0.0131782056457588,0.1216891982193894,86.10294117647058,104355995648.0,3.288943531455048,1.227,distress
GPC,Genuine Parts Company,Consumer Cyclical,Auto Parts,97.92,13622837248.0,19804502016.0,222.54546,11.694621,0.55155396,3.0111625,9.734,0.802,1.32,0.679,24699011072.0,9266178048.0,2034494976.0,60088000.0,0.44,755362496.0,995505024.0,6713816064.0,500023008.0,137624545.0,0.01342,0.04538,149.454,1.093,0.39,151.57,90.78,4.31,9.4375,132.42857,none,0.3751639294783178,0.082371515607214,0.0024328099544082,0.0305827020279494,11.745352854087846,6213793056.0,17.84069968758417,2.074,grey
GILD,"Gilead Sciences, Inc.",Healthcare,Drug Manufacturers - General,130.95,162583576576.0,172658999296.0,17.816326,13.661472,5.4675674,6.916495,11.715,5.806,2.14,0.331,29735999488.0,23601000448.0,14737999872.0,9216000000.0,7.35,7934125056.0,10805999616.0,22173999104.0,9816999936.0,1241569874.0,0.4336,0.13292,94.635,1.967,1.536,157.29,104.46,2.54,0.43400002,157.82759,buy,0.7936844516534315,0.4956281990100093,0.3099273661112056,0.2668188455949438,50.1419647927314,12356999168.0,20.49168293324919,4.247,safe
GPN,Global Payments Inc.,Industrials,Specialty Business Services,66.16,18097639424.0,37157138432.0,24.32353,4.0858226,2.0437205,0.7602413,9.478,4.196,0.21,0.767,8855241728.0,5968721920.0,3920230912.0,630185024.0,2.72,7124387840.0,1812647040.0,23587248128.0,5861312000.0,273543507.0,0.02935,0.023670001,95.593,0.792,0.493,90.64,62.45,1.47,0.3676,94.61538,buy,0.6740326355097779,0.4427017389716591,0.0711651972195603,0.8045390582024324,13.160695282014878,17725936128.0,2.540237677897109,0.923,distress
GL,Globe Life Inc.,Financial Services,Insurance - Life,158.66,12319118336.0,14802948096.0,10.987535,9.529352,2.0283341,2.030952,9.036,2.437,1.3,0.499,6073515008.0,2048711936.0,1638151936.0,1177201024.0,14.44,1317225088.0,1385442048.0,3260583936.0,438999008.0,77644761.0,0.20455,0.03312,53.588,0.663,0.531,158.66,116.73,0.86,0.0789,175.90909,buy,0.3373189879833091,0.2697205710107302,0.1938253256062424,0.2168801898513395,100.0,2821584928.0,9.352325500393142,,not applicable
GDDY,GoDaddy Inc.,Technology,Software - Infrastructure,84.475,11185321984.0,13769951232.0,13.38748,7.8411226,2.2265108,47.219116,10.498,2.741,0.68,0.889,5023699968.0,3203599872.0,1311699968.0,870099968.0,6.31,1347612544.0,1666200064.0,3848100096.0,1311800064.0,132409847.0,3.98215,0.09392,1621.618,0.671,0.457,183.34,73.06,0.0,0.0,114.28571,buy,0.6376972933109687,0.2611023700370794,0.1731990313001112,0.2682510007731417,10.350924918389548,2536300032.0,8.300102188218425,1.306,distress
GS,"The Goldman Sachs Group, Inc.",Financial Services,Capital Markets,1045.275,308363886592.0,47119675392.0,19.095268,15.985637,5.011358,2.9339323,11.172,0.766,1.64,1.291,61532999680.0,50624000000.0,,17064999936.0,54.74,,-39792001024.0,839667023872.0,1142199943168.0,295007421.0,0.14548,0.00944,678.596,1.5,1.349,1098.3632,592.9,1.65,0.2831,947.6,hold,0.8227130200586379,,0.2773308635162576,,89.49711868242834,-302532919296.0,,,not applicable
HAL,Halliburton Company,Energy,Oil & Gas Equipment & Services,39.495,32994033664.0,40558096384.0,21.820442,13.514253,1.488296,3.0592563,9.837,1.829,1.05,0.704,22168999936.0,3388000000.0,4123000064.0,1540000000.0,1.81,2027000064.0,2822000128.0,8080999936.0,2003000064.0,835397735.0,0.14626999,0.07375,74.651,2.083,1.3,43.59,19.9,1.65,0.3757,43.88,buy,0.1528260187550573,0.1859804265371801,0.0694663721613896,0.0914339875434965,82.71422541156605,6077999872.0,16.27727306466676,3.652,safe
HIG,"The Hartford Insurance Group, Inc.",Financial Services,Insurance - Diversified,131.855,36145516544.0,35218075648.0,9.279029,9.264841,1.255445,1.9534941,6.379,1.223,0.12,0.475,28790999040.0,10990000128.0,5520999936.0,4040999936.0,14.21,5603250176.0,5982000128.0,4373000192.0,4393999872.0,274130820.0,0.22735001,0.03884,23.151,1.792,1.062,144.5,119.61,1.88,0.1576,149.1,buy,0.3817165258048648,0.1917613184707327,0.1403563638200169,0.1946181224283073,49.196464443551584,-20999680.0,6.450813034534762,,not applicable
HAS,"Hasbro, Inc.",Consumer Cyclical,Leisure,84.71,11985676288.0,14495518720.0,24.37097,13.206985,2.4895473,18.499672,11.412,3.011,1.86,0.476,4814400000.0,3064600064.0,1270200064.0,-222600000.0,-1.61,547924992.0,1092800000.0,3873200128.0,1355299968.0,141490692.0,-0.23316,0.11936,574.488,1.654,1.314,106.98,65.06,3.32,0.92410004,113.53333,buy,0.6365487005649717,0.2638335127949485,-0.0462362911266201,0.1138096111665005,46.87499999999998,2517900160.0,21.87466659545984,2.892,grey
HCA,"HCA Healthcare, Inc.",Healthcare,Medical Care Facilities,371.465,82405720064.0,132374298624.0,12.80031,11.21992,1.0787784,-13.11485,8.504,1.733,1.11,1.134,76387999744.0,31786999808.0,15566000128.0,6793999872.0,29.02,5726000128.0,12999000064.0,49844998144.0,1064000000.0,221839800.0,0.142364995,0.12344,71.599,0.834,0.643,556.52,330.0,0.86,0.1013,510.9524,buy,0.4161255683422546,0.2037754644730392,0.0889406699320418,0.0749594196364561,18.30522691153098,48780998144.0,14.39149833476916,2.55,grey
DOC,"Healthpeak Properties, Inc.",Real Estate,REIT - Healthcare Facilities,19.815,13660852224.0,24282136576.0,61.92188,132.09999,4.755612,1.7602382,15.729,8.453,4.32,1.029,2872574976.0,1675554944.0,1543782016.0,221632992.0,0.32,1109761536.0,1233410944.0,10712860672.0,1177075968.0,689419702.0,0.027999999,0.01498,118.243,2.039,1.407,20.27,15.7,6.22,3.8126001,20.94444,buy,0.5832937200940095,0.5374209651264469,0.0771548154014135,0.3863298765991896,90.04376367614884,9535784704.0,12.309717855575418,,not applicable
